Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x1a892c7e5d0	518	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	TroubleshootingSvc	Recommended Troubleshooting Service	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\MitigationClient.dll
0x1a892c3b040	114	2212	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DeviceAssociationService	Device Association Service	C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\das.dll
0x1a892c3b050	113	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	DeviceAssociationBrokerSvc	DeviceAssociationBroker	N/A	%SystemRoot%\system32\svchost.exe -k DevicesFlow -p	%SystemRoot%\System32\deviceaccess.dll
0x1a892c3bb30	112	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	defragsvc	Optimize drives	N/A	%SystemRoot%\system32\svchost.exe -k defragsvc	%Systemroot%\System32\defragsvc.dll
0x1a892c81880	512	2468	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	Themes	Themes	C:\WINDOWS\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\themeservice.dll
0x1a892c3b210	118	2184	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DevQueryBroker	DevQuery Background Discovery Broker	C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\DevQueryBroker.dll
0x1a892c3b220	117	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	DevicesFlowUserSvc	DevicesFlow	N/A	%SystemRoot%\system32\svchost.exe -k DevicesFlow	%SystemRoot%\System32\DevicesFlowBroker.dll
0x1a892c3cd50	116	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	DevicePickerUserSvc	DevicePicker	N/A	%SystemRoot%\system32\svchost.exe -k DevicesFlow	%SystemRoot%\System32\Windows.Devices.Picker.dll
0x1a892c3c270	115	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DeviceInstall	Device Install Service	N/A	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\umpnpmgr.dll
0x1a892c35260	75	18304	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	camsvc	Capability Access Manager Service	C:\WINDOWS\system32\svchost.exe -k appmodel -p	%SystemRoot%\system32\svchost.exe -k appmodel -p	%SystemRoot%\system32\CapabilityAccessManager.dll
0x1a892c35270	74	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CAD	Charge Arbitration Driver	\Driver\CAD	\SystemRoot\System32\drivers\CAD.sys	-
0x1a892c305b0	73	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	buttonconverter	Service for Portable Device Control devices	N/A	\SystemRoot\System32\drivers\buttonconverter.sys	-
0x1a892c2f640	72	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	bttflt	Microsoft Hyper-V VHDPMEM BTT Filter	N/A	System32\drivers\bttflt.sys	-
0x1a892c30e00	71	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BTHUSB	Bluetooth Radio USB Driver	\Driver\BTHUSB	\SystemRoot\System32\drivers\BTHUSB.sys	-
0x1a892c8d490	657	19284	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	wuauserv	Windows Update	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\wuaueng.dll
0x1a892c55b20	336	27000	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	Netman	Network Connections	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\netman.dll
0x1a892c55b30	335	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	Netlogon	Netlogon	N/A	%systemroot%\system32\lsass.exe	%SystemRoot%\system32\netlogon.dll
0x1a892c56440	334	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NetBT	NetBT	\Driver\NetBT	System32\DRIVERS\netbt.sys	-
0x1a892c5d050	333	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	NetBIOS	NetBIOS Interface	\FileSystem\NetBIOS	system32\drivers\netbios.sys	-
0x1a892c5e480	332	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NetAdapterCx	Network Adapter Wdf Class Extension Library	N/A	system32\drivers\NetAdapterCx.sys	-
0x1a892c5e6e0	331	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Ndu	Windows Network Data Usage Monitoring Driver	\Driver\Ndu	system32\drivers\Ndu.sys	-
0x1a892c5db00	330	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ndproxy	NDIS Proxy Driver	\Driver\ndproxy	System32\DRIVERS\NDProxy.sys	-
0x1a892c5de90	329	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NDKPing	NDKPing Driver	N/A	system32\drivers\NDKPing.sys	-
0x1a892c5e5b0	328	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndiswanlegacy	Remote Access LEGACY NDIS WAN Driver	N/A	System32\DRIVERS\ndiswan.sys	-
0x1a892c59e00	327	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisWan	Remote Access NDIS WAN Driver	\Driver\NdisWan	\SystemRoot\System32\drivers\ndiswan.sys	-
0x1a892c59cd0	326	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisVirtualBus	Microsoft Virtual Network Adapter Enumerator	\Driver\NdisVirtualBus	\SystemRoot\System32\drivers\NdisVirtualBus.sys	-
0x1a892c59a70	325	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Ndisuio	NDIS Usermode I/O Protocol	\Driver\Ndisuio	system32\drivers\ndisuio.sys	-
0x1a892c59940	324	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisTapi	Remote Access NDIS TAPI Driver	\Driver\NdisTapi	System32\DRIVERS\ndistapi.sys	-
0x1a892c59810	323	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	NdisImPlatform	Microsoft Network Adapter Multiplexor Protocol	N/A	System32\drivers\NdisImPlatform.sys	-
0x1a892c596e0	322	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NdisCap	Microsoft NDIS Capture	\Driver\NdisCap	System32\drivers\ndiscap.sys	-
0x1a892c595b0	321	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	NDIS	NDIS System Driver	\Driver\NDIS	system32\drivers\ndis.sys	-
0x1a892c582b0	320	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ndfltr	NetworkDirect Service	N/A	\SystemRoot\System32\drivers\ndfltr.sys	-
0x1a8930b0800	678	8244	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DevicesFlowUserSvc_ade08	DevicesFlow_ade08	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a8930b0810	677	28064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DevicePickerUserSvc_ade08	DevicePicker_ade08	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a8930b0620	676	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	DeviceAssociationBrokerSvc_ade08	DeviceAssociationBroker_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k DevicesFlow -p	-
0x1a8930b0bf0	675	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	CredentialEnrollmentManagerUserSvc_ade08	CredentialEnrollmentManagerUserSvc_ade08	N/A	C:\WINDOWS\system32\CredentialEnrollmentManager.exe	-
0x1a892cc09e0	674	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	ConsentUxUserSvc_ade08	ConsentUX_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a892cc0440	673	7052	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	CDPUserSvc_ade08	Connected Devices Platform User Service_ade08	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup	C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup	-
0x1a892ccc6f0	672	8620	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	cbdhsvc_ade08	Clipboard User Service_ade08	C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p	C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p	-
0x1a892cbcd60	671	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	CaptureService_ade08	CaptureService_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k LocalService -p	-
0x1a892cbc890	670	7064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BluetoothUserService_ade08	Bluetooth User Support Service_ade08	C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p	C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p	-
0x1a892cb5db0	669	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BcastDVRUserService_ade08	GameDVR and Broadcast User Service_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k BcastDVRUserService	-
0x1a892cd57b0	668	14912	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AarSvc_ade08	Agent Activation Runtime_ade08	C:\WINDOWS\system32\svchost.exe -k AarSvcGroup -p	C:\WINDOWS\system32\svchost.exe -k AarSvcGroup -p	-
0x1a892cb0920	667	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	xinputhid	XINPUT HID Filter Driver	N/A	\SystemRoot\System32\drivers\xinputhid.sys	-
0x1a892c99070	666	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	XboxNetApiSvc	Xbox Live Networking Service	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\XboxNetApiSvc.dll
0x1a892c9ddb0	665	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	XboxGipSvc	Xbox Accessory Management Service	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\XboxGipSvc.dll
0x1a892c8ee00	664	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	xboxgip	Xbox Game Input Protocol Driver	N/A	\SystemRoot\System32\drivers\xboxgip.sys	-
0x1a892c979e0	663	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	XblGameSave	Xbox Live Game Save	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\XblGameSave.dll
0x1a892c8ec30	662	30216	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	XblAuthManager	Xbox Live Auth Manager	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\XblAuthManager.dll
0x1a892c8ea60	661	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WwanSvc	WWAN AutoConfig	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wwansvc.dll
0x1a892c8d670	660	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFWpdFs	WPD File System driver	\Driver\WudfRd	\SystemRoot\system32\DRIVERS\WUDFRd.sys	-
0x1a892c97c40	659	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFRd	Windows Driver Foundation - User-mode Driver Framework Reflector	\Driver\WudfRd	\SystemRoot\System32\drivers\WUDFRd.sys	-
0x1a892c98f40	658	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WudfPf	User Mode Driver Frameworks Platform Driver	N/A	system32\drivers\WudfPf.sys	-
0x1a892c42090	172	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	gpsvc	Group Policy Client	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\gpsvc.dll
0x1a892c420a0	171	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	GPIOClx0101	Microsoft GPIO Class Extension Driver	\Driver\GPIOClx0101	System32\Drivers\msgpioclx.sys	-
0x1a892c44940	170	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	googledrivefs3229	googledrivefs3229	\FileSystem\googledrivefs3229	system32\DRIVERS\googledrivefs3229.sys	-
0x1a892c445b0	169	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	GoogleChromeElevationService	Google Chrome Elevation Service (GoogleChromeElevationService)	N/A	"C:\Program Files\Google\Chrome\Application\86.0.4240.193\elevation_service.exe"	-
0x1a892c413f0	168	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	genericusbfn	Generic USB Function Class	N/A	\SystemRoot\System32\DriverStore\FileRepository\genericusbfn.inf_amd64_53931f0ae21d6d2c\genericusbfn.sys	-
0x1a892c43fc0	167	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	gencounter	Microsoft Hyper-V Generation Counter	N/A	\SystemRoot\System32\drivers\vmgencounter.sys	-
0x1a892c43c30	166	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	fvevol	BitLocker Drive Encryption Filter Driver	\Driver\fvevol	System32\DRIVERS\fvevol.sys	-
0x1a892c43e90	165	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	FsDepends	File System Dependency Minifilter	N/A	System32\drivers\FsDepends.sys	-
0x1a892c438a0	164	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	FrameServer	Windows Camera Frame Server	N/A	%SystemRoot%\System32\svchost.exe -k Camera	-
0x1a8930b0610	677	28064	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DevicePickerUserSvc_ade08	DevicePicker_ade08	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a8930b0620	676	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	DeviceAssociationBrokerSvc_ade08	DeviceAssociationBroker_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k DevicesFlow -p	-
0x1a8930b0bf0	675	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	CredentialEnrollmentManagerUserSvc_ade08	CredentialEnrollmentManagerUserSvc_ade08	N/A	C:\WINDOWS\system32\CredentialEnrollmentManager.exe	-
0x1a892cc09e0	674	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	ConsentUxUserSvc_ade08	ConsentUX_ade08	N/A	C:\WINDOWS\system32\svchost.exe -k DevicesFlow	-
0x1a892c8bed0	656	11968	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	WSearch	Windows Search	C:\WINDOWS\system32\SearchIndexer.exe /Embedding	%systemroot%\system32\SearchIndexer.exe /Embedding	-
0x1a892c8bee0	655	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WSDScan	WSD Scan Support	\Driver\WSDScan	\SystemRoot\system32\DRIVERS\WSDScan.sys	-
0x1a892c98820	654	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WSDPrintDevice	WSD Print Support	\Driver\WSDPrintDevice	\SystemRoot\System32\drivers\WSDPrint.sys	-
0x1a892c8ea50	662	30216	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	XblAuthManager	Xbox Live Auth Manager	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\XblAuthManager.dll
0x1a892c8ea60	661	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	WwanSvc	WWAN AutoConfig	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\wwansvc.dll
0x1a892c8d670	660	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFWpdFs	WPD File System driver	\Driver\WudfRd	\SystemRoot\system32\DRIVERS\WUDFRd.sys	-
0x1a892c97c40	659	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	WUDFRd	Windows Driver Foundation - User-mode Driver Framework Reflector	\Driver\WudfRd	\SystemRoot\System32\drivers\WUDFRd.sys	-
0x1a892c98f40	658	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	WudfPf	User Mode Driver Frameworks Platform Driver	N/A	system32\drivers\WudfPf.sys	-
0x1a892c35d40	89	6416	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	ClickToRunSvc	Microsoft Office Click-to-Run Service	"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe" /service	"C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe" /service	-
0x1a892c35d50	88	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CLFS	Common Log (CLFS)	\Driver\CLFS	System32\drivers\CLFS.sys	-
0x1a892c37050	87	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	CldFlt	Windows Cloud Files Filter Driver	\FileSystem\CldFlt	system32\drivers\cldflt.sys	-
0x1a892c38350	86	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	circlass	Consumer IR Devices	N/A	\SystemRoot\System32\drivers\circlass.sys	-
0x1a892c379d0	85	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	CimFS	CimFS	\FileSystem\CimFS	-	-
0x1a892c37770	84	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	cht4vbd	Chelsio Virtual Bus Driver	N/A	\SystemRoot\System32\drivers\cht4vx64.sys	-
0x1a892c2f8a0	83	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	cht4iscsi	cht4iscsi	N/A	System32\drivers\cht4sx64.sys	-
0x1a892c8c7e0	613	29900	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	WdiSystemHost	Diagnostic System Host	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\wdi.dll
0x1a892c1e340	36	19112	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AppXSvc	AppX Deployment Service (AppXSVC)	C:\WINDOWS\system32\svchost.exe -k wsappx -p	%systemroot%\system32\svchost.exe -k wsappx -p	-
0x1a892c1e350	35	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVfs	AppvVfs	N/A	\SystemRoot\system32\drivers\AppvVfs.sys	-
0x1a892c1dc30	34	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVemgr	AppvVemgr	N/A	\SystemRoot\system32\drivers\AppvVemgr.sys	-
0x1a892c1db00	33	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvStrm	AppvStrm	N/A	\SystemRoot\system32\drivers\AppvStrm.sys	-
0x1a892c1d9d0	32	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	AppVClient	Microsoft App-V Client	N/A	%systemroot%\system32\AppVClient.exe	-
0x1a892c1e050	31	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AppReadiness	App Readiness	N/A	%SystemRoot%\System32\svchost.exe -k AppReadiness -p	-
0x1a892c11d60	30	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppMgmt	Application Management	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\appmgmts.dll
0x1a892c11b80	29	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	applockerfltr	Smartlocker Filter Driver	N/A	system32\drivers\applockerfltr.sys	-
0x1a892c1d180	28	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AppleUSBVHCI	Apple USB Virtual Host Controller	N/A	\SystemRoot\System32\drivers\AppleUSBVHCI.sys	-
0x1a892c35430	90	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	ClipSVC	Client License Service (ClipSVC)	N/A	%SystemRoot%\System32\svchost.exe -k wsappx -p	%SystemRoot%\System32\ClipSVC.dll
0x1a892c3f950	136	17520	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DsSvc	Data Sharing Service	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\DsSvc.dll
0x1a892c3f960	135	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	DsmSvc	Device Setup Manager	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\DeviceSetupManager.dll
0x1a892c407e0	134	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	drmkaud	Microsoft Trusted Audio Drivers	N/A	\SystemRoot\System32\drivers\drmkaud.sys	-
0x1a892c6ea00	467	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	sppsvc	Software Protection	N/A	%SystemRoot%\system32\sppsvc.exe	-
0x1a892c3f3e0	130	3184	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	Dnscache	DNS Client	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	%SystemRoot%\system32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\dnsrslvr.dll
0x1a892c3f3f0	129	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	dmwappushservice	Device Management Wireless Application Protocol (WAP) Push message Routing Service	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\dmwappushsvc.dll
0x1a892c40b80	128	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	dmvsc	dmvsc	N/A	\SystemRoot\System32\drivers\dmvsc.sys	-
0x1a892c38ba0	127	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	DmEnrollmentSvc	Device Management Enrollment Service	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\Windows.Internal.Management.dll
0x1a892c4e040	254	2780	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	LanmanWorkstation	Workstation	C:\WINDOWS\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\wkssvc.dll
0x1a892c40600	150	2400	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	EventSystem	COM+ Event System	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%systemroot%\system32\es.dll
